domain,country,language,last_update,website_url,organization,country_code,language_code,last_update_basis,ror_record_last_modified,website_last_modified,last_checked_utc,http_status,reachable,source_category,ror_id,ror_types,source_record,relevance_note
steigerwald.de,Germany,German,2026-07-20,http://www.steigerwald.de,Steigerwald Arzneimittelwerk (Germany),DE,de,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:45+00:00,RemoteDisconnected,unknown,research_funder,https://ror.org/016tgjt09,company; funder,https://ror.org/016tgjt09,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
stiftung-hochschulmedizin.de,Germany,German,2026-07-20,https://stiftung-hochschulmedizin.de,Stiftung Hochschulmedizin Dresden,DE,de,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:45+00:00,URLError,unknown,research_funder,https://ror.org/04ajdc372,funder; nonprofit,https://ror.org/04ajdc372,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
sptg.de,Germany,German,2026-07-20,https://sptg.de,Stiftung Polytechnische Gesellschaft Frankfurt am Main,DE,de,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:45+00:00,URLError,unknown,research_funder,https://ror.org/011c1wr43,funder; nonprofit,https://ror.org/011c1wr43,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
universitaetsmedizin.de,Germany,German,2026-07-20,https://www.universitaetsmedizin.de,Stiftung Universitätsmedizin Essen,DE,de,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:43+00:00,URLError,unknown,research_funder,https://ror.org/00ykp8811,funder; nonprofit,https://ror.org/00ykp8811,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
tu-freiberg.de,Germany,German,2026-07-20,https://tu-freiberg.de/,TU Bergakademie Freiberg,DE,de,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:45+00:00,URLError,unknown,research_funder,https://ror.org/031vc2293,education; funder,https://ror.org/031vc2293,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
takeda.de,Germany,German,2026-07-20,http://www.takeda.de/,Takeda (Germany),DE,de,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:45+00:00,RemoteDisconnected,unknown,research_funder,https://ror.org/03xqv3p85,company; funder,https://ror.org/03xqv3p85,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
th-wildau.de,Germany,German,2026-07-20,http://www.th-wildau.de/,Technical University of Applied Sciences Wildau,DE,de,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:45+00:00,RemoteDisconnected,unknown,research_funder,https://ror.org/00k62pe27,education; funder,https://ror.org/00k62pe27,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
tum.de,Germany,German,2026-07-20,https://www.tum.de,Technical University of Munich,DE,de,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:44+00:00,URLError,unknown,research_funder,https://ror.org/02kkvpp62,education; funder,https://ror.org/02kkvpp62,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
tk.de,Germany,German,2026-07-20,https://www.tk.de/techniker-2000000?ref=tkde,Techniker Krankenkasse (Germany),DE,de,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:45+00:00,URLError,unknown,research_funder,https://ror.org/000466g76,company; funder,https://ror.org/000466g76,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
thu.de,Germany,German,2026-07-20,https://www.thu.de,Technische Hochschule Ulm,DE,de,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:45+00:00,URLError,unknown,research_funder,https://ror.org/05e5kd476,education; funder,https://ror.org/05e5kd476,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
tu.berlin,Germany,German,2026-07-20,https://www.tu.berlin,Technische Universität Berlin,DE,de,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:44+00:00,URLError,unknown,research_funder,https://ror.org/03v4gjf40,education; funder,https://ror.org/03v4gjf40,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
tu-darmstadt.de,Germany,German,2026-07-20,https://www.tu-darmstadt.de,Technische Universität Darmstadt,DE,de,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:45+00:00,URLError,unknown,research_funder,https://ror.org/05n911h24,education; funder,https://ror.org/05n911h24,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
tu-dresden.de,Germany,German,2026-07-20,https://tu-dresden.de,Technische Universität Dresden,DE,de,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:45+00:00,URLError,unknown,research_funder,https://ror.org/042aqky30,education; funder,https://ror.org/042aqky30,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
ucb.de,Germany,German,2026-07-20,https://www.ucb.de/,UCB Pharma (Germany),DE,de,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:44+00:00,URLError,unknown,research_funder,https://ror.org/05pkeac16,company; funder,https://ror.org/05pkeac16,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
ugmlc.de,Germany,German,2026-07-20,https://ugmlc.de,Universities of Giessen and Marburg Lung Center,DE,de,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:44+00:00,URLError,unknown,research_funder,https://ror.org/045f0ws19,education; funder,https://ror.org/045f0ws19,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
uni-koeln.de,Germany,German,2026-07-20,http://www.portal.uni-koeln.de/,University of Cologne,DE,de,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:44+00:00,RemoteDisconnected,unknown,research_funder,https://ror.org/00rcxh774,education; funder,https://ror.org/00rcxh774,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
uni-due.de,Germany,German,2026-07-20,https://www.uni-due.de,University of Duisburg-Essen,DE,de,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:44+00:00,URLError,unknown,research_funder,https://ror.org/04mz5ra38,education; funder,https://ror.org/04mz5ra38,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
uni-kassel.de,Germany,German,2026-07-20,https://www.uni-kassel.de/uni,University of Kassel,DE,de,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:44+00:00,URLError,unknown,research_funder,https://ror.org/04zc7p361,education; funder,https://ror.org/04zc7p361,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
uni-wuerzburg.de,Germany,German,2026-07-20,http://www.uni-wuerzburg.de/en/ueber/university/,University of Würzburg,DE,de,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:44+00:00,RemoteDisconnected,unknown,research_funder,https://ror.org/00fbnyb24,education; funder,https://ror.org/00fbnyb24,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
uni-hamburg.de,Germany,German,2026-07-20,http://www.uni-hamburg.de,Universität Hamburg,DE,de,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:44+00:00,RemoteDisconnected,unknown,research_funder,https://ror.org/00g30e956,education; funder,https://ror.org/00g30e956,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
uni-koblenz.de,Germany,German,2026-07-20,https://www.uni-koblenz.de,Universität Koblenz,DE,de,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:44+00:00,URLError,unknown,research_funder,https://ror.org/0433e6t24,education; funder,https://ror.org/0433e6t24,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
unibw.de,Germany,German,2026-07-20,https://www.unibw.de,Universität der Bundeswehr München,DE,de,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:43+00:00,URLError,unknown,research_funder,https://ror.org/05kkv3f82,education; funder,https://ror.org/05kkv3f82,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
vdivde-it.de,Germany,German,2026-07-20,https://vdivde-it.de/de,VDI/VDE Innovation + Technik,DE,de,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:29+00:00,URLError,unknown,research_funder,https://ror.org/05dna8580,funder; nonprofit,https://ror.org/05dna8580,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
voco.dental,Germany,German,2026-07-20,http://www.voco.dental/de,VOCO (Germany),DE,de,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:19+00:00,TimeoutError,unknown,research_funder,https://ror.org/0309b0n18,company; funder,https://ror.org/0309b0n18,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
walther-blohm-stiftung.de,Germany,German,2026-07-20,https://www.walther-blohm-stiftung.de,Walther Blohm Foundation,DE,de,ror_record_last_modified,2026-07-20,,2026-07-29T06:55:55+00:00,URLError,unknown,research_funder,https://ror.org/03gef2m36,funder; nonprofit,https://ror.org/03gef2m36,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
we-heraeus-stiftung.de,Germany,German,2026-07-20,https://www.we-heraeus-stiftung.de,Wilhelm and Else Heraeus Foundation,DE,de,ror_record_last_modified,2026-07-20,,2026-07-29T06:55:39+00:00,URLError,unknown,research_funder,https://ror.org/05xr8qy24,funder; nonprofit,https://ror.org/05xr8qy24,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
uni-freiburg.de,Germany,German,2026-07-20,https://www.wissges.uni-freiburg.de/,Wissenschaftliche Gesellschaft Freiburg,DE,de,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:44+00:00,URLError,unknown,research_funder,https://ror.org/03twz1019,funder; other,https://ror.org/03twz1019,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
onassis.org,Greece,Greek,2024-12-11,http://www.onassis.org/en/,Alexander S Onassis Public Benefit Foundation,GR,el,ror_record_last_modified,2024-12-11,,2026-07-29T06:56:45+00:00,RemoteDisconnected,unknown,research_funder,https://ror.org/017nq0d63,other; funder,https://ror.org/017nq0d63,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
fanourakisfoundation.org,Greece,Greek,2026-06-23,https://fanourakisfoundation.org,Captain Fanourakis Foundation,GR,el,ror_record_last_modified,2026-06-23,,2026-07-29T06:56:44+00:00,URLError,unknown,research_funder,https://ror.org/01bfxea76,funder; nonprofit,https://ror.org/01bfxea76,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
empirikion.gr,Greece,Greek,2026-07-20,https://www.empirikion.gr,Empeirikio Foundation,GR,el,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:43+00:00,URLError,unknown,research_funder,https://ror.org/019gtk008,funder; nonprofit,https://ror.org/019gtk008,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
eef.edu.gr,Greece,Greek,2026-07-20,https://www.eef.edu.gr,Eugenides Foundation,GR,el,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:44+00:00,URLError,unknown,research_funder,https://ror.org/014bb9017,funder; nonprofit,https://ror.org/014bb9017,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
ipep-gr.org,Greece,Greek,2024-12-11,http://www.ipep-gr.org/,Foundation for Education and European Culture,GR,el,ror_record_last_modified,2024-12-11,,2026-07-29T06:56:45+00:00,RemoteDisconnected,unknown,research_funder,https://ror.org/03hvemf42,nonprofit; funder,https://ror.org/03hvemf42,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
fulbright.gr,Greece,Greek,2024-12-11,http://www.fulbright.gr/index_en.html,Fulbright Foundation,GR,el,ror_record_last_modified,2024-12-11,,2026-07-29T06:56:45+00:00,RemoteDisconnected,unknown,research_funder,https://ror.org/05r2ts661,nonprofit; funder,https://ror.org/05r2ts661,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
gsrt.gr,Greece,Greek,2024-12-11,http://www.gsrt.gr/central.aspx?sId=119I428I1089I323I488743,General Secretariat for Research and Technology,GR,el,ror_record_last_modified,2024-12-11,,2026-07-29T06:56:45+00:00,RemoteDisconnected,unknown,research_funder,https://ror.org/04yeh8h63,nonprofit; funder,https://ror.org/04yeh8h63,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
hua.gr,Greece,Greek,2024-12-11,https://www.hua.gr,Harokopio University of Athens,GR,el,ror_record_last_modified,2024-12-11,,2026-07-29T06:56:45+00:00,URLError,unknown,research_funder,https://ror.org/02k5gp281,education; funder,https://ror.org/02k5gp281,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
heal-link.gr,Greece,Greek,2026-06-23,https://www.heal-link.gr,Hellenic Academic Libraries Link,GR,el,ror_record_last_modified,2026-06-23,,2026-07-29T06:56:44+00:00,URLError,unknown,research_funder,https://ror.org/01wbw2607,funder; nonprofit,https://ror.org/01wbw2607,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
hcs.gr,Greece,Greek,2026-07-20,http://www.hcs.gr/,Hellenic Cardiological Society,GR,el,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:43+00:00,ConnectionResetError,unknown,research_funder,https://ror.org/020r1b091,funder; nonprofit,https://ror.org/020r1b091,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
